,bookId,status,tags,score,scorerCount,title,author,cover,countWord,updateAt,caseId
2,238402,0,['玄幻'],0,9,嫁作他人妇,荒野之人,593154,https://rss.sfacg.com/web/novel/images/NovelCover/Big/2020/08/23fadb6e-4042-420a-8ad5-e1f57d29755b.jpg,2021-01-13T14:28:01.000Z,0
3,238507,0,['魔幻'],0,0,泰拉世界的雇佣兵,世说未止,753721,https://rss.sfacg.com/web/novel/images/NovelCover/Big/2020/05/d997b555-f25e-40fb-9f5c-ddd48129be7b.jpg,2021-01-10T13:06:47.000Z,0
4,238513,0,['悬疑'],0,0,现代魔法战争的必胜法则,NanoKun,690276,https://rss.sfacg.com/web/novel/images/NovelCover/Big/2020/06/757bd06b-2136-4808-ae04-6fa1380b20bc.jpg,2021-01-13T18:17:36.000Z,0
5,239074,0,['玄幻'],0,3,被各方仙子妖尊宠溺的我很烦恼,理都磊,987771,https://rss.sfacg.com/web/novel/images/NovelCover/Big/2019/11/9c978199-c56f-44bf-a0c9-f2afdf764af0.jpg,2021-01-11T22:54:05.000Z,0
6,240229,0,['游戏'],0,0,在下专职枪神丶兼职剑神车神医神,寒鸦,702338,https://rss.sfacg.com/web/novel/images/NovelCover/Big/2020/07/f363c4a3-a235-4727-a0e3-1e04e1c022dd.jpg,2021-01-13T03:00:03.000Z,0
7,243022,0,['古风'],0,0,简单难度的质子生活,灰色的毛毛球,509437,https://rss.sfacg.com/web/novel/images/NovelCover/Big/2020/07/0c2d42da-3ea9-41cc-9180-d0dd1e85c962.jpg,2021-01-12T05:51:03.000Z,0
8,247968,0,['玄幻'],0,0,为了报仇美少女求我重出江湖,戎马,789438,https://rss.sfacg.com/web/novel/images/NovelCover/Big/2020/11/98819902-f5d6-4fe4-a3d9-3ab14458fb97.jpg,2021-01-13T09:34:24.000Z,0
9,248865,0,['都市'],0,0,我重生成了他们的理想女友,蓝白贝雷帽,622672,https://rss.sfacg.com/web/novel/images/NovelCover/Big/2020/12/0ea438f5-d885-4e22-86a6-5b6c47b11748.jpg,2021-01-13T15:59:17.000Z,0
10,249652,1,"['性别转换', '天之骄子', '娱乐圈', '爽文', '原创-无CP-近代现代-剧情']",0,2,大佬他冷艳无双,骊逐,477275,https://tva1.sinaimg.cn/large/008eGmZEly1gmlgsavt7zj30u0160gua.jpg,2021-01-18T16:18:30.000Z,0
11,249798,0,['都市'],0,2,重生后的妻管严生活,月下樱花树,392351,https://rss.sfacg.com/web/novel/images/NovelCover/Big/2020/10/fe9e7a53-a373-4f50-80be-7f741fed7355.jpg,2021-01-13T16:27:05.000Z,0
12,249886,0,['魔幻'],0,3,在异世软饭硬吃的日子,隐于深秋,887980,https://rss.sfacg.com/web/novel/images/NovelCover/Big/2020/07/877b03a6-918c-46fd-9307-b142c1746895.jpg,2021-01-13T09:30:03.000Z,0
13,249940,1,"['甜文', '爽文', '复仇虐渣', '原创-言情-架空历史-爱情']",0,4,掉马后我成了宠妃,起跃,438881,http://i8-static.jjwxc.net/tmp/backend/authorspace/s1/24/23465/2346445/20201218165734_200_280.jpg,2021-01-18T11:50:15.000Z,0
14,250075,1,"['综漫', '家教', '少年漫', '文野', '衍生-言情-近代现代-东方衍生']",0,2,我在少年漫里走海王路线,陆水砚,339702,https://s1.ax1x.com/2020/08/03/adaujJ.jpg,2021-01-13T13:00:00.000Z,0
15,250172,1,"['豪门世家', '甜文', '原创-言情-近代现代-爱情']",0,6,温柔惹火,李寂v5,299449,http://i8-static.jjwxc.net/tmp/backend/authorspace/s1/20/19933/1993286/20200418194621_200_280.jpg,2021-01-13T15:35:00.000Z,0
16,250576,0,['玄幻'],0,2,我家娘子超凶哒,苗人缝,734934,https://rss.sfacg.com/web/novel/images/NovelCover/Big/2020/05/462ce3dc-2a73-471d-907d-80900d8cbdfa.jpg,2021-01-13T16:25:15.000Z,0
17,250799,1,"['年下', '都市情缘', '娱乐圈', '甜文', '原创-百合-近代现代-爱情']",0,1,被渣之后,江一水,354180,https://wx2.sinaimg.cn/mw690/0071qX0bgy1gkthvicstuj30gk0nek1l.jpg,2021-01-13T16:05:27.000Z,0
18,250875,1,"['都市情缘', '因缘邂逅', '原创-百合-近代现代-爱情']",0,0,总有老师要请家长,璟梧,520004,https://vkceyugu.cdn.bspapp.com/VKCEYUGU-imgbed/75b44b92-c018-425b-a90e-b13a24b47a6a.jpg,2021-01-02T15:00:45.000Z,0
19,251081,0,"['游戏', '电子竞技']",0,1,联盟之王朝之路,康娜不贪吃,158300,https://qidian.qpic.cn/qdbimg/349573/1025224845/300,2021-01-18T14:35:41.000Z,0
0,228191,1,"['女配', '快穿', '穿书', '爽文', '原创-言情-近代现代-爱情']",0,8,我哥是大佬[快穿],聿见,434278,http://i7-static.jjwxc.net/tmp/backend/authorspace/s1/23/22216/2221560/20200430094703_200_280.jpg,2021-01-16T11:21:49.000Z,0
1,232980,0,"['轻小说', '同人衍生']",0,4,学园都市的双面罪人,太平,575159,http://oss.xrzww.com//upload/images/20200516/20200516212730140029649281.jpg,2021-01-14T20:35:48.000Z,0
2,242960,1,"['幻想空间', '种田文', '系统', '升级流', '原创-纯爱-近代现代-爱情']",0,5,鱼塘主,青衣杏林,767454,http://i2-static.jjwxc.net/tmp/backend/authorspace/s1/10/9739/973872/20200516001745_200_280.jpg,2021-01-18T16:29:49.000Z,0
3,246896,0,"['玄幻', '东方玄幻']",0,0,狞罪,漾莯,156200,https://qidian.qpic.cn/qdbimg/349573/1023790624/300,2020-12-24T16:00:00.000Z,0
4,248605,1,"['穿越时空', '古穿今', '甜文', '穿书', '原创-纯爱-近代现代-爱情']",0,1,朕的江山亡了,雾十,248546,https://bbs-static.jjwxc.net/upload/202011/01/01-74c2d63.jpg,2021-01-17T04:45:06.000Z,0
5,248709,0,"['玄幻', '东方玄幻']",0,0,独孤,白色月光,238214,http://oss.xrzww.com//upload/images/20200815/20200815180459749325644982.jpg,2021-01-14T11:29:20.000Z,0
6,249214,0,"['玄幻', '高武世界']",0,6,超能双生,二木七,178700,https://qidian.qpic.cn/qdbimg/349573/1024750566/300,2021-01-01T16:00:00.000Z,0
7,249638,0,"['轻小说', '原生幻想']",0,0,尼尔最后的人类,小红猫和狼,310800,https://qidian.qpic.cn/qdbimg/349573/1024898345/300,2021-01-16T16:00:00.000Z,0
8,249782,1,"['日韩', '少年漫', '衍生-纯爱-近代现代-东方衍生']",0,2,[JOJO]此波波非彼波波,千佑Alleycat,356949,https://i.loli.net/2020/08/30/4yVGiERmCQILet2.jpg,2021-01-16T20:56:13.000Z,0
9,250448,1,"['情有独钟', '前世今生', '女扮男装', '东方玄幻', '原创-言情-架空历史-奇幻']",0,2,每次女扮男装都成了白月光,南楼北望,774334,https://wx2.sinaimg.cn/large/7c06f75dgy1glz03yg4qcj20go0ncgnd.jpg,2020-12-23T15:41:51.000Z,0
10,251014,1,"['综漫', '家教', '少年漫', '文野', '衍生-纯爱-近代现代-轻小说']",0,4,史莱姆如何成为大Boss！？,宇文蓟,685292,https://wx1.sinaimg.cn/wap720/006MFnwaly1gg79y202w9j30m80v413b.jpg,2021-01-06T15:35:31.000Z,0
11,251023,0,"['科幻末世', '末世危机']",0,0,灵笼废土：签到就强！,雨夜带刀,160000,https://media3.tadu.com/wap2_dubbo_static//assets/images/defaultBook.png,2021-01-16T06:36:00.000Z,0
12,251025,1,"['强强', '星际', '甜文', '爽文', '原创-纯爱-幻想未来-爱情']",0,1,这个Omega全异能免疫,青梅酱,356840,http://i2-static.jjwxc.net/tmp/backend/authorspace/s1/5/4233/423251/20200326235716_200_280.jpg,2020-11-17T11:10:38.000Z,0
13,251035,1,[],0,2,这就是马云,陈伟,140000,https://easyreadfs.nosdn.127.net/_LUlktm7QT-SHWyU_bv0lg==/8796093024629391593,2021-01-16T15:59:20.000Z,0
14,251069,1,"['幻想空间', '情有独钟', '甜文', '原创-纯爱-幻想未来-爱情']",0,1,暗恋人设不能崩,正萌君,158648,http://i8-static.jjwxc.net/tmp/backend/authorspace/s1/18/17443/1744223/20200428023506_200_280.jpg,2020-11-29T07:51:35.000Z,0
15,251070,1,"['情有独钟', '天作之合', '女强', '甜文', '原创-言情-架空历史-爱情']",0,2,嫁太子,枝呦九,469655,http://i9-static.jjwxc.net/tmp/backend/authorspace/s1/24/23477/2347623/20210113111213_200_280.jpg,2021-01-12T16:32:02.000Z,0
16,251085,1,"['幻想空间', '宫廷侯爵', '甜文', '西幻', '原创-言情-古色古香-爱情']",0,3,我在魔武学院谈恋爱[西幻],枝景,220617,https://s1.ax1x.com/2020/04/19/JuIPde.jpg,2021-01-06T01:18:20.000Z,0
17,251101,0,['科幻游戏'],0,1,桃花源诸天漂流记,苏北黄大郎,430000,http://static.zongheng.com/upload/cover/c5/56/c5563f343e358ef0993fad6078a4c2b1.jpeg,2021-01-06T23:45:58.000Z,0
18,251165,1,"['情有独钟', '天作之合', '青梅竹马', '重生', '原创-言情-架空历史-传奇']",0,2,茸宠,一院,389168,https://i.loli.net/2021/01/07/912oDbtMLrpcsUB.jpg,2021-01-06T10:11:45.000Z,0
19,251167,1,"['业界精英', '甜文', '原创-言情-近代现代-爱情']",0,2,鹅子，等妈妈捧你！,曲小蛐,446782,https://wx2.sinaimg.cn/mw690/006H8AxZly1ggnh6gnekzj30go0ncq6u.jpg,2021-01-12T02:39:34.000Z,0
0,248963,0,"['恐怖灵异', '灵异神怪']",4.2,10,要相信科学,草鞋子,587874,http://img.faloo.com/Novel/498x705/0/547/000547268.jpg,2020-12-28T04:27:00.000Z,0
1,174726,0,"['同人小说', '动漫同人']",0.0,2,综漫：无限之旅,黑白狐狸,382921,http://img.faloo.com/Novel/498x705/0/311/000311826.jpg,2020-12-29T22:28:00.000Z,0
2,197135,1,"['奇幻魔幻', '重生', '现代架空', '都市异闻', '原创-言情-近代现代-奇幻']",0.0,6,今天男友做坏事了吗,牵丝偶,504956,https://bbs-static.jjwxc.net/upload/202004/22/22-5f39ce5.jpg,2020-12-31T16:20:50.000Z,0
3,233557,1,"['性别转换', '灵异神怪', '悬疑推理', '原创-纯爱-古色古香-爱情']",0.0,1,大明涉异志：画皮,彻夜流香,532142,http://i9-static.jjwxc.net/novelimage.php?novelid=2687683&coverid=1&ver=b609978dbfcb3077de011b704ffb3eba,2021-01-01T05:13:46.000Z,0
4,238909,0,"['悬疑', '灵异诡秘']",0.0,5,真实传说在都市,轻声笑语,355455,http://oss.xrzww.com//upload/images/20200727/20200727142316114489572719.png,2021-01-15T20:29:08.000Z,0
5,239247,1,"['平步青云', '穿越时空', '科举', '朝堂之上', '原创-言情-架空历史-剧情']",0.0,4,幺儿的科举之路,花开缓缓归,781792,http://i1-static.jjwxc.net/tmp/backend/authorspace/s1/32/31005/3100401/20210118155934_200_280.jpg,2021-01-18T07:24:54.000Z,0
6,240198,1,"['情有独钟', '仙侠修真', '甜文', '穿书', '原创-言情-架空历史-仙侠']",0.0,5,穿成虐文女主替身后,颜苏,410241,http://i6-static.jjwxc.net/tmp/backend/authorspace/s1/14/13497/1349673/20200613073522_200_280.jpg,2021-01-17T18:31:37.000Z,0
7,240972,0,"['仙侠', '修仙世界']",0.0,0,谁为蝼蚁谁为仙,利涉大川,445760,http://oss.xrzww.com//upload/images/20200903/20200903170329188035854751.jpg,2021-01-15T02:00:55.000Z,0
8,248166,1,"['网王', '综漫', '文野', '咒回', '衍生-言情-近代现代-其他衍生']",0.0,3,我的男友遍布全世界,紫青墨,466828,http://i4-static.jjwxc.net/tmp/backend/authorspace/s1/17/16725/1672415/20201010162613_200_280.jpg,2020-12-30T02:00:55.000Z,0
9,248784,1,['悬疑'],0.0,3,悬疑大师,逸明舒笙,196000,http://images.xxsy.net/bimg/1486619.jpg,2020-12-14T02:46:06.000Z,0
10,249843,1,"['猎人', '综漫', '少年漫', '文野', '衍生-言情-近代现代-东方衍生']",0.0,1,揍敌客家的小女儿,是卿卿啊,475000,https://i.loli.net/2020/01/15/e5somF63nPAtvMz.jpg,2020-12-30T13:03:58.000Z,0
11,250345,0,"['同人小说', '动漫同人']",0.0,1,木叶：还是毁了吧,木叶某晓,914081,http://img.faloo.com/Novel/498x705/0/484/000484258.jpg,2020-11-12T15:58:00.000Z,0
12,250384,1,"['综漫', '少年漫', '甜文', '咒回', '衍生-言情-架空历史-东方衍生']",0.0,3,继国大小姐,河边草,236958,https://wx1.sinaimg.cn/large/8a7ca322gy1ge14ig5tsgj21jk25s4qr.jpg,2020-11-21T02:40:39.000Z,0
13,250399,1,"['豪门世家', '情有独钟', '重生', '爽文', '原创-言情-架空历史-爱情']",0.0,1,继女,春温一笑,438924,http://i9-static.jjwxc.net/novelimage.php?novelid=4189862&coverid=44&ver=587f223d74df0f80bd7b6b2564ebd9d1,2020-09-10T07:45:04.000Z,0
14,250972,1,"['仙侠修真', '女配', '穿书', '原创-言情-架空历史-仙侠']",0.0,2,我渣了兔子精道尊[穿书],总攻大人,378883,http://i3-static.jjwxc.net/tmp/backend/authorspace/s1/6/5620/561949/20200913173508_200_280.jpg,2021-01-16T23:00:00.000Z,0
15,251103,1,"['娱乐圈', '系统', '甜文', '穿书', '原创-纯爱-近代现代-爱情']",0.0,1,装A累了怎么破[娱乐圈],朕万岁,397750,https://i.loli.net/2020/06/17/xiDvgl26rqCtVJf.jpg,2020-12-17T03:35:59.000Z,0
16,251104,1,"['娱乐圈', '甜文', '穿书', '爽文', '原创-纯爱-近代现代-爱情']",0.0,2,恶毒男配只想C位出道,凉白开开,481375,http://i1-static.jjwxc.net/tmp/backend/authorspace/s1/25/24522/2452129/20200929005243_200_280.jpg,2020-10-21T17:38:59.000Z,0
17,251105,1,"['星际', '甜文', '未来架空', '爽文', '原创-纯爱-幻想未来-爱情']",0.0,1,我用医术拯救星际,渐却呀,276236,http://i9-static.jjwxc.net/tmp/backend/authorspace/s1/19/18405/1840421/20200418175156_200_280.jpg,2020-10-13T00:28:00.000Z,0
18,251106,1,"['豪门世家', '恋爱合约', '职场', '网红', '原创-言情-近代现代-爱情']",0.0,0,事后清晨,这个杀手不太瘦,262542,https://wx4.sinaimg.cn/mw690/0081TVPIly1gelxyn2sdbj305k07sq48.jpg,2021-01-17T05:31:12.000Z,0
19,251132,1,"['边缘恋歌', '近水楼台', '原创-言情-近代现代-爱情']",0.0,1,咸楼与失,舍曼,155512,https://wx2.sinaimg.cn/mw690/006Yakuwgy1gl2ytsu4r4j30b40fkn09.jpg,2021-01-18T03:38:52.000Z,0
0,43010,0,"['同人小说', '动漫同人']",0,3,火影之最强艺术家,zxc39402502,http://img.faloo.com/Novel/498x705/0/149/000149382.jpg,670000,2020-12-04T16:00:00.000Z,0
1,227411,0,"['都市言情', '都市生活']",0,1,直播：从疯狂逃亡365天开始,我是无心,http://img.faloo.com/Novel/498x705/0/391/000391084.jpg,690000,2020-12-05T16:00:00.000Z,0
2,229656,0,"['科幻网游', '虚拟网游']",0,1,网游之罗刹君主,夜夕丶,http://img.faloo.com/Novel/498x705/0/244/000244157.jpg,740000,2020-12-05T16:00:00.000Z,0
3,234167,1,"['灵异神怪', '甜文', '悬疑推理', '异闻传说', '原创-纯爱-架空历史-悬疑']",0,7,槐安客栈怪事谭,莲兮莲兮,http://i4-static.jjwxc.net/tmp/backend/authorspace/s1/2/1634/163324/20200615125551_200_280.jpg,520986,2020-12-06T09:22:25.000Z,0
4,234660,1,"['科幻', '恐怖', '星际', '原创-纯爱-幻想未来-科幻']",0,6,至高降临,黑猫白袜子,http://i7-static.jjwxc.net/tmp/backend/authorspace/s1/4/3179/317850/20200509175744_200_280.jpg,648481,2020-12-05T20:11:23.000Z,0
5,236482,0,"['玄幻', '东方玄幻']",0,0,道泪有痕,南边稻城,https://qidian.qpic.cn/qdbimg/349573/1022442916/300,185799,2020-12-06T14:22:52.000Z,0
6,237735,0,"['同人小说', '动漫同人']",0,3,石上优想要平静的日常,麻婆拉面,http://img.faloo.com/Novel/498x705/0/497/000497351.jpg,830000,2020-12-07T16:00:00.000Z,0
7,244254,1,"['猎人', '综漫', '海贼王', '文野', '衍生-言情-架空历史-东方衍生']",0,1,穿成七鳃鳗的我太难了,朝希,https://i.loli.net/2020/06/07/□□S6doWcKLQOyVP.jpg,310972,2020-09-16T14:49:26.000Z,0
8,245365,1,"['时代奇缘', '原创-言情-近代现代-爱情']",0,0,耽美文中的女炮灰,钦竹,http://i9-static.jjwxc.net/novelimage.php?novelid=4441907&coverid=74&ver=f1d0fdfd89c332f75cde583dd1af9bb0,271900,2020-12-08T01:47:23.000Z,0
9,245436,1,"['同人小说', '影视同人']",0,0,漫威：开局签到机械超人,跳跳棋,http://img.faloo.com/Novel/498x705/0/491/000491775.jpg,880000,2020-12-05T16:00:00.000Z,0
10,248239,1,"['甜文', '爽文', '原创-言情-幻想未来-爱情']",0,3,大佬们娇软易推倒,鹤浪,https://shop.io.mi-img.com/app/shop/img?id=shop_334892111e8803e43ca3163972889772.jpeg,196040,2020-12-07T14:22:58.000Z,0
11,249093,0,"['同人小说', '动漫同人']",0,2,晓组织里的幕后大BOSS,最火影,http://img.faloo.com/Novel/498x705/0/563/000563883.jpg,130000,2020-12-04T16:00:00.000Z,0
12,249164,1,"['情有独钟', '边缘恋歌', '破镜重圆', '娱乐圈', '原创-言情-近代现代-爱情']",0,1,那一个吻无人知晓,严雪芥,https://s1.ax1x.com/2020/07/15/UdhgBj.jpg,191031,2020-11-01T14:46:28.000Z,0
13,249172,1,"['火影', '穿越时空', '甜文', '升级流', '衍生-言情-架空历史-东方衍生']",0,2,鸣子每天都想回四战,易别离,http://i2-static.jjwxc.net/tmp/backend/authorspace/s1/3/2224/222395/20200420233919_200_280.jpg,785961,2020-09-22T01:43:16.000Z,0
14,249178,1,"['时代奇缘', '天之骄子', '娱乐圈', '穿书', '原创-言情-近代现代-爱情']",0,1,我只想要事业粉,程爻,https://ftp.bmp.ovh/imgs/2020/11/00d6ce25f015d97a.jpg,373746,2020-12-07T02:32:43.000Z,0
15,249190,0,"['都市言情', '都市生活']",0,4,手机变异：新闻来自三天后,丧狐狸,http://img.faloo.com/Novel/498x705/0/547/000547992.jpg,378050,2020-12-05T20:47:00.000Z,0
16,249232,1,"['宫廷侯爵', '情有独钟', '原创-言情-架空历史-爱情']",0,3,窈窕如她,尤四姐,https://i.loli.net/2020/10/15/FYlAjMrTXknaeRw.jpg,351315,2020-12-06T01:12:55.000Z,0
17,249245,1,"['娱乐圈', '系统', '甜文', '穿书', '原创-言情-近代现代-爱情']",0,1,穿成七个戏精的经纪人,一只萌团子,https://wx2.sinaimg.cn/mw690/006O8ta9ly1gkbt2h0le2j30jg0yjwev.jpg,290000,2020-11-03T01:00:01.000Z,0
18,249248,1,"['都市情缘', '豪门世家', '娱乐圈', '甜文', '原创-纯爱-近代现代-爱情']",0,1,天团解散后我爆红了,写舟,https://s3.ax1x.com/2020/12/06/DjvTWF.jpg,300019,2020-11-09T16:28:47.000Z,0
19,249275,1,"['穿越时空', '市井生活', '原创-言情-架空历史-爱情']",0,1,世家子,清涴,http://i9-static.jjwxc.net/novelimage.php?novelid=4236007&coverid=35&ver=fb42a264e0cca80558ccaabe401da675,420010,2020-11-23T04:46:55.000Z,0
0,78829,0,['衍生-纯爱-古色古香-东方衍生'],0,0,[二苏]盈亏,隶古,http://i9-static.jjwxc.net/novelimage.php?novelid=2827673&coverid=13&ver=e06f8f22518d5e063b62d0332d01455c,256649,2020-10-08T11:06:31.000Z,0
1,174471,1,"['同人小说', '动漫同人']",0,2,海贼：军团战争,DC08,http://img.faloo.com/Novel/498x705/0/237/000237172.jpg,910000,2020-12-05T16:00:00.000Z,0
2,174876,1,"['玄幻奇幻', '异世大陆']",0,1,从今天开始抢公主,胸前有杀气2,http://img.faloo.com/Novel/498x705/0/226/000226279.jpg,210000,2020-12-04T16:00:00.000Z,0
3,188679,1,"['仙侠奇缘', '仙侣奇缘']",0,0,九星古魔,白南凯,https://qidian.qpic.cn/qdbimg/349573/1017161961/300,277300,2020-12-03T12:56:00.000Z,0
4,195704,0,"['玄幻', '王朝争霸']",0,0,飞花令主,藏茗山村夫,https://qidian.qpic.cn/qdbimg/349573/1017366624/300,107100,2020-12-17T16:00:00.000Z,0
5,227505,1,"['情有独钟', '异能', '甜文', '原创-言情-幻想未来-爱情']",0,5,男朋友每天都想和我殉情[末世],是个打字机,https://i.loli.net/2020/02/12/uLR4gd5kUpmSPTJ.jpg,261200,2020-10-25T09:55:47.000Z,0
6,228013,1,"['强强', '情有独钟', '星际', '爽文', '原创-纯爱-幻想未来-剧情']",0,7,进击的男神,荷风渟,https://i.loli.net/2020/05/24/K5ouCc2dmX1JTwp.jpg,798893,2020-12-06T07:57:17.000Z,0
7,240970,1,"['穿越时空', '女强', '爽文', '原创-言情-幻想未来-爱情']",0,4,没人可以不爱我,存宁,http://i6-static.jjwxc.net/tmp/backend/authorspace/s1/30/29364/2936303/20200812114202_200_280.jpg,592828,2020-11-25T15:50:54.000Z,0
8,241065,0,['历史军事'],0,8,玛雅970年计划,玛雅战士,https://www.youdubook.com//uploads/20201002/ec6d4930f248177f6581bbf388dca789.jpg,214000,2020-11-04T07:35:06.000Z,0
9,243451,1,"['猎人', '姐弟恋', '衍生-言情-近代现代-轻小说']",0,1,[猎人]如何杀死一只僵尸,古德拉克,http://i2.tiimg.com/685863/225c2cafe9833e6a.jpg,257982,2020-10-15T02:30:00.000Z,0
10,243693,1,"['欢喜冤家', '天之骄子', '原创-言情-近代现代-爱情']",0,2,小师母,孟中得意,http://i9-static.jjwxc.net/novelimage.php?novelid=4875372&coverid=32&ver=7b418093353e93be875d8a55354ebe81,256322,2020-12-05T09:36:54.000Z,0
11,246474,0,"['同人小说', '动漫同人']",0,0,人在木叶，没有血统的我不奋斗了,八二四,http://img.faloo.com/Novel/498x705/0/518/000518899.jpg,500000,2020-12-18T16:00:00.000Z,0
12,246696,1,"['重生', '爽文', '年代文', '原创-言情-近代现代-爱情']",0,2,离婚1950[重生],红叶似火,https://wx1.sinaimg.cn/mw690/87953745gy1gktlst6y4aj20go0ncadp.jpg,747974,2020-11-29T18:47:23.000Z,0
13,248973,0,"['科幻末世', '末世危机']",0,1,末世直播：我绑架了全人类,虎咆哮,https://media3.tadu.com/wap2_dubbo_static//assets/images/defaultBook.png,720000,2020-11-29T15:20:00.000Z,0
14,249134,1,['都市'],0,1,我真的不是奶妈啊,人间至鱼,http://images.xxsy.net/bimg/1482150.jpg,171000,2020-12-04T04:04:30.000Z,0
15,249135,1,"['虐恋情深', '东方玄幻', '姐弟恋', '原创-言情-架空历史-爱情']",0,4,莫回头,阮青鸽,https://wx4.sinaimg.cn/mw1024/9f41b73dly1ggycec6vglj21tm2jvnpe.jpg,250000,2020-10-28T12:31:57.000Z,0
16,249189,1,"['情有独钟', '因缘邂逅', '甜文', '快穿', '原创-言情-近代现代-爱情']",0,1,反派投喂计划[快穿],涮脑花儿,http://i0-static.jjwxc.net/tmp/backend/authorspace/s1/22/21037/2103674/20200810112012_200_280.jpg,234790,2020-12-03T04:26:44.000Z,0
17,249237,1,"['幻想空间', '情有独钟', '甜文', '穿书', '原创-纯爱-近代现代-爱情']",0,1,我，还能抢救一下吗？[穿书],策马听风,http://i9-static.jjwxc.net/tmp/backend/authorspace/s1/23/22659/2265829/20201107144445_200_280.jpg,477991,2020-12-08T02:15:17.000Z,0
18,249272,1,"['网王', '综漫', '家教', '文野', '衍生-言情-近代现代-其他衍生']",0,0,在综漫世界当官方究竟是为了什么,林织梦,http://i4-static.jjwxc.net/tmp/backend/authorspace/s1/25/24028/2402702/20200626220721_200_280.jpg,448302,2020-10-30T17:39:24.000Z,0
19,249277,1,"['综漫', '英美衍生', '天之骄子', '历史衍生', '衍生-无CP-架空历史-东方衍生']",0,0,直接碎还是走流程,长欢huan,http://i9-static.jjwxc.net/novelimage.php?novelid=5005775&coverid=9&ver=481f97a15361e44eb6248f127aeadd68,292616,2020-11-18T16:15:41.000Z,0
0,59840,0,['科幻游戏'],0,0,重启地球,迷途旅人,http://static.zongheng.com/upload/cover/2a/40/2a4027f6ab0af422ce843b241c01839a.jpeg,849000,2020-12-11T12:00:00.000Z,0
1,122176,1,"['幻想空间', '都市情缘', '情有独钟', '异能', '原创-言情-近代现代-科幻']",0,0,走到哪里死到哪里,惊梦时,http://i9-static.jjwxc.net/novelimage.php?novelid=2243881&coverid=24&ver=d31355ad42355b637c665884e71be12c,183271,2020-12-08T20:45:05.000Z,0
2,168903,1,"['欢喜冤家', '破镜重圆', '少年漫', '衍生-言情-近代现代-东方衍生']",0,2,{我英}和相泽消太分手以后,伏地魔他弟傲伏魔,http://i9-static.jjwxc.net/novelimage.php?novelid=4165001&coverid=10&ver=1751a4d081220d2d2bc6191cf384e6d8,198154,2020-12-04T08:56:07.000Z,0
3,234144,1,"['综漫', '乔装改扮', '穿越时空', '爽文', '衍生-无CP-架空历史-轻小说']",0,6,万象森罗,千山踏歌,https://wx3.sinaimg.cn/mw690/006iPWDRgy1ggjsfi1muhj30rs12wq59.jpg,495081,2020-12-17T21:03:54.000Z,0
4,236780,0,"['玄幻奇幻', '东方玄幻']",0,1,玄幻：我有无数角色账号,你的新娘,http://img.faloo.com/Novel/498x705/0/457/000457325.jpg,560000,2020-12-10T16:00:00.000Z,0
5,239461,0,['武侠仙侠'],0,0,青云之上,闲鱼老九,http://static.zongheng.com/upload/cover/eb/5a/eb5a9ea9355243d628548902930a0d24.jpeg,477000,2020-12-20T05:40:00.000Z,0
6,241610,0,"['都市言情', '都市生活']",0,1,落榜逆袭做神豪,考试旷考,http://img.faloo.com/Novel/498x705/0/558/000558943.jpg,640000,2020-12-03T16:00:00.000Z,0
7,241680,1,"['异世大陆', '穿越时空', '甜文', '萌宠', '原创-纯爱-幻想未来-童话']",0,2,杭十七不是哈士奇,纸折月,https://bbs-static.jjwxc.net/upload/202005/11/11-22563cc.jpg,396340,2020-12-04T10:00:00.000Z,0
8,242934,1,"['励志人生', '市井生活', '原创-言情-架空历史-爱情']",0,3,小山重叠金明灭,刀豆,https://s1.ax1x.com/2020/06/16/NF0luj.jpg,567878,2020-12-09T07:38:59.000Z,0
9,244276,1,"['系统', '甜文', '穿书', '爽文', '原创-纯爱-架空历史-爱情']",0,1,我用医术在古代万人之上,且拂,http://i3-static.jjwxc.net/tmp/backend/authorspace/s1/21/20622/2062183/20200903133927_200_280.jpg,505911,2020-12-11T15:45:08.000Z,0
10,245230,1,"['都市情缘', '娱乐圈', '甜文', '原创-言情-近代现代-爱情']",0,4,如此迷人的她,玉堂人,https://shop.io.mi-img.com/app/shop/img?id=shop_426321618efdccf146a98f46476ed7e8.jpeg,392784,2020-12-09T20:14:33.000Z,0
11,245813,0,"['玄幻', '高武世界']",0,1,超神铸刀师,2罪龙,https://qidian.qpic.cn/qdbimg/349573/1023468539/300,297100,2020-12-20T12:59:57.000Z,0
12,248237,1,"['天之骄子', '少年漫', '异闻传说', '大冒险', '衍生-言情-近代现代-东方衍生']",0,3,DIO魔馆调查报告,鲨鱼子,http://i0-static.jjwxc.net/tmp/backend/authorspace/s1/4/3335/333457/20201116202605_200_280.jpg,269815,2020-12-09T05:42:59.000Z,0
13,249115,1,"['强强', '宫廷侯爵', '穿书', '爽文', '原创-纯爱-架空历史-爱情']",0,6,我靠美颜稳住天下,望三山,https://tva1.sinaimg.cn/large/007S8ZIlly1ginz7x4bgnj30u016l10t.jpg,688388,2020-12-03T01:21:16.000Z,0
14,249130,1,"['时代奇缘', '天之骄子', '甜文', '校园', '原创-言情-近代现代-爱情']",0,2,我抢了男主的五个兄弟！,栗优,http://i7-static.jjwxc.net/tmp/backend/authorspace/s1/20/19826/1982543/20200918092424_200_280.jpg,323707,2020-10-10T04:44:44.000Z,0
